"","oilLONG","oilLAT","oilnear","oil_country","oilyeardisc","diaLONG","diaLAT","dianear","dia_country","diayeardisc","DIAINFO","RESINFO","gedlong","gedlat","ID","event_country","year","civdeath","region","oilLATsq","oilLONGsq","oilLATcu","oilLONGcu","diaLATsq","diaLONGsq","diaLATcu","diaLONGcu","GDP","Population","logGDP","gedLATsq","gedLONGsq","gedLATcu","gedLONGcu","uncivdeath"
"8291",27.22,11.12,806,"Sudan",1979,-60.17,4.55,356,"Brazil",NA,"S","secondary",25.35,13.63333,28791,"Sudan",2012,0,"Africa",123.6544,740.9284,1375.036928,20168.071048,20.7025,3620.4289,94.196375,-217841.206913,64678192683,36193783,24.8926899288252,185.8676868889,642.6225,2533.99551169305,16290.480375,1
"8292",137.7,-1.67,640,"Indonesia",NA,149.11,-32.63,58,"Australia",1946,"S","alluvial",138.934852,-3.978252,260680,"Indonesia",2012,0,"Asia",2.7889,18961.29,-4.657463,2610969.633,1064.7169,22233.7921,-34741.712447,3315280.740031,8.5e+11,248452413,27.4685021864308,15.826488975504,19302.8931002619,-62.9617614197767,2681844.59605671,1
"8293",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.366667,2.066667,31685,"Somalia",2012,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.271112488889,2058.13447468889,8.82696723407476,93370.7013544308,1
"8294",29.41,9.68,805,"Sudan",1980,-44.8,-9.58,333,"Brazil",NA,"S","secondary",28.00446,7.69702,30343,"South Sudan",2012,0,"Africa",93.7024,864.9481,907.039232,25438.123621,91.7764,2007.04,-879.217912,-89915.392,NA,NA,NA,59.2441168804,784.2497798916,456.003152510776,21962.4915909831,0
"8295",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",34.06667,11.33333,29191,"Sudan",2012,2.19722457733622,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,64678192683,36193783,24.8926899288252,128.4443688889,1160.5380048889,1455.70241925964,39535.6652350085,9
"8296",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.768486,6.604594,64152,"South Sudan",2012,1.09861228866811,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,43.620661904836,1073.7736747322,288.096761892708,35185.9376276305,3
"8297",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.116667,2.15,31876,"Somalia",2012,1.09861228866811,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,12715510,NA,4.6225,2035.51364118889,9.938375,91835.5911234766,3
"8298",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,64141,"South Sudan",2012,0.693147180559945,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,2
"8299",16.34,8.7,855,"Chad",1975,-60.5,4.65,347,"Brazil",1946,"S","secondary",16.051669,6.193035,256935,"Central African Republic",2013,0,"Africa",75.69,266.9956,658.503,4362.708104,21.6225,3660.25,100.544625,-221445.125,NA,NA,NA,38.353682511225,257.656077685561,237.525698170904,4135.81007484691,1
"8300",80.57,23,668,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",80.580556,27.926944,61634,"India",2013,0,"Asia",529,6491.5249,12167,523022.161193,0,0,0,0,1.98e+12,1280846129,28.314117960635,779.914201179136,6493.22600526914,21780.6202211345,523227.761738246,1
"8301",72.68,22.75,672,"India",1958,-9.15,9.55,567,"Guinea",NA,"S","alluvial",74.788677,20.904437,61646,"India",2013,1.79175946922805,"Asia",517.5625,5282.3824,11774.546875,383923.552832,91.2025,83.7225,870.983875,-766.060875,1.98e+12,1280846129,28.314117960635,436.995486286969,5593.34620741033,9135.14461237031,418318.962855186,6
"8302",72.68,22.75,672,"India",1958,-8.33,9.33,570,"Guinea",1946,"S","alluvial",72.875213,19.152465,61691,"India",2013,0,"Asia",517.5625,5282.3824,11774.546875,383923.552832,87.0489,69.3889,812.166237,-578.009537,1.98e+12,1280846129,28.314117960635,366.816915576225,5310.79666979537,7025.4481369816,387025.438511028,0
"8303",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",44.41667,1.83333,62429,"Somalia",2013,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,13063706,NA,3.3610988889,1972.8405738889,6.16200342598704,87627.0087330339,1
"8304",0.97,25.64,866,"Algeria",NA,-59.95,5.8,593,"Guyana",NA,"S","alluvial",-4.09344,14.52742,67902,"Mali",2013,2.94443897916644,"Africa",657.4096,0.9409,16855.982144,0.912673,33.64,3594.0025,195.112,-215460.449875,NA,NA,NA,211.0459318564,16.7562510336,3065.9528913693,-68.5907082309796,19
"8305",0.97,25.64,866,"Algeria",NA,-59.95,5.8,593,"Guyana",NA,"S","alluvial",-4.09344,14.52742,67903,"Mali",2013,1.09861228866811,"Africa",657.4096,0.9409,16855.982144,0.912673,33.64,3594.0025,195.112,-215460.449875,NA,NA,NA,211.0459318564,16.7562510336,3065.9528913693,-68.5907082309796,3
"8306",94.91,26.98,674,"India",1945,0,0,319,"Brazil",NA,"S","alluvial",97.517408,25.87835,71430,"Myanmar (Burma)",2013,1.09861228866811,"Asia",727.9204,9007.9081,19639.292392,854940.557771,0,0,0,0,60877582017,51852451,24.8321308325133,669.6889987225,9509.64486303846,17330.4463000904,927355.918044026,3
"8307",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.233889,-1.693333,61433,"DR Congo (Zaire)",2013,0,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,2.867376648889,854.620266064321,-4.85542350299316,24983.8739952748,1
"8308",-17.1,14.76,808,"Senegal",1961,NA,NA,455,NA,NA,NA,NA,-6.1067,14.0432,67904,"Mali",2013,0.693147180559945,"Africa",217.8576,292.41,3215.578176,-5000.211,NA,NA,NA,NA,NA,NA,NA,197.21146624,37.29178489,2769.48006270157,-227.729742787763,2
"8309",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.516667,2.766667,63278,"Somalia",2013,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,13063706,NA,7.654446288889,2071.76697478889,21.1773039507417,94299.9274930632,1
"8310",94.91,26.98,674,"India",1945,0,0,319,"Brazil",NA,"S","alluvial",96.316667,25.616667,71431,"Myanmar (Burma)",2013,0,"Asia",727.9204,9007.9081,19639.292392,854940.557771,0,0,0,0,60877582017,51852451,24.8321308325133,656.213628188889,9276.90034198889,16810.0059941766,893520.12103153,1
"8311",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,64134,"South Sudan",2013,1.6094379124341,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,5
"8312",94.91,26.98,674,"India",1945,-50.33,-16.33,322,"Brazil",NA,"S","secondary",98.081591,27.882151,71432,"Myanmar (Burma)",2013,0,"Asia",727.9204,9007.9081,19639.292392,854940.557771,266.6689,2533.1089,-4354.703137,-127491.370937,60877582017,51852451,24.8321308325133,777.414344386801,9619.99849309128,21675.9841397588,943544.757619995,0
"8313",1.87,25.32,865,"Algeria",NA,-58.24,4.82,654,"Guyana",NA,"S","alluvial",-0.044722,16.271667,67908,"Mali",2013,0,"Africa",641.1024,3.4969,16232.712768,6.539203,23.2324,3391.8976,111.980168,-197544.116224,NA,NA,NA,264.767146958889,0.002000057284,4308.2028478551,-8.9446561855048e-05,1
"8314",88.09,25.13,662,"India",NA,0,0,564,"Guinea",NA,"S","alluvial",88.126111,25.613889,61843,"India",2013,0,"Asia",631.5169,7759.8481,15870.019697,683565.019129,0,0,0,0,1.98e+12,1280846129,28.314117960635,656.071309704321,7766.21143998432,16804.5377028511,684406.011409528,0
"8315",80.29,16.8,666,"India",NA,-9.15,9.55,567,"Guinea",NA,"S","alluvial",80.779766,18.891646,61852,"India",2013,0.693147180559945,"Asia",282.24,6446.4841,4741.632,517588.208389,91.2025,83.7225,870.983875,-766.060875,1.98e+12,1280846129,28.314117960635,356.894288589316,6525.37059501476,6742.3205594512,527117.909728573,2
"8316",30.32,8.47,890,"Sudan",1998,NA,NA,734,NA,NA,NA,NA,29.233333,-0.166667,61431,"DR Congo (Zaire)",2013,0,"Africa",71.7409,919.3024,607.645423,27873.248768,NA,NA,NA,NA,NA,NA,NA,0.027777888889,854.587758288889,-0.00462965740746296,24982.4485157826,1
"8317",48.83,41.13,470,"Azerbaijan",1945,-8.72,7.03,741,"Liberia",NA,"S","alluvial",47.5046,42.9849,64318,"Russia (Soviet Union)",2013,1.09861228866811,"Europe",1691.6769,2384.3689,69578.670897,116428.733387,49.4209,76.0384,347.428927,-663.054848,NA,NA,NA,1847.70162801,2256.68702116,79423.2697098471,107203.014265397,3
"8318",76.43,31.91,677,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",74.86057,33.58819,61875,"India",2013,0,"Asia",1018.2481,5841.5449,32492.296871,446469.276707,0,0,0,0,1.98e+12,1280846129,28.314117960635,1128.1665074761,5604.1049407249,37893.0710047437,419526.490202482,0
"8319",6.42,5.32,811,"Nigeria",1956,-59.9,6.86,592,"Guyana",NA,"S","alluvial",-4.033333,5.416667,71667,"Ivory Coast",2013,0,"Africa",28.3024,41.2164,150.568768,264.609288,47.0596,3588.01,322.828856,-214921.799,NA,NA,NA,29.340281388889,16.267775088889,158.926533969909,-65.6133541025939,0
"8320",92.06,22.02,752,"Bangladesh",NA,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",92.015278,21.583889,83743,"Bangladesh",2013,0,"Asia",484.8804,8475.0436,10677.066408,780212.513816,337.8244,2335.7889,-6209.212472,-112888.677537,1.39e+11,152764676,25.6577397700771,465.864264364321,8466.81138541728,10055.1625711062,779076.003402736,1
"8321",30.32,8.47,890,"Sudan",1998,-44.8,-9.58,333,"Brazil",NA,"S","secondary",30,8,64156,"South Sudan",2013,1.09861228866811,"Africa",71.7409,919.3024,607.645423,27873.248768,91.7764,2007.04,-879.217912,-89915.392,NA,NA,NA,64,900,512,27000,3
"8322",16.34,8.7,855,"Chad",1975,-60.5,4.65,347,"Brazil",1946,"S","secondary",16.378333,6.317222,157438,"Central African Republic",2013,2.94443897916644,"Africa",75.69,266.9956,658.503,4362.708104,21.6225,3660.25,100.544625,-221445.125,NA,NA,NA,39.907293797284,268.249791858889,252.103234336666,4393.48441824557,19
"8323",88.09,25.13,662,"India",NA,0,0,564,"Guinea",NA,"S","alluvial",89.37925,24.82713,71172,"Bangladesh",2013,1.79175946922805,"Asia",631.5169,7759.8481,15870.019697,683565.019129,0,0,0,0,1.39e+11,152764676,25.6577397700771,616.3863840369,7988.6503305625,15303.104886714,714019.575057928,6
"8324",88.6,23.3,670,"India",1992,0,0,564,"Guinea",NA,"S","alluvial",89.570112,24.312766,71189,"Bangladesh",2013,0,"Asia",542.89,7849.96,12649.337,695506.456,0,0,0,0,1.39e+11,152764676,25.6577397700771,591.110590570756,8022.80496369254,14371.5334686686,718603.539152097,1
"8325",44.8,1.97,807,"Somalia",1965,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.366667,2.066667,64122,"Somalia",2013,0,"Africa",3.8809,2007.04,7.645373,89915.392,58.2169,106.7089,444.194947,-1102.302937,NA,13063706,NA,4.271112488889,2058.13447468889,8.82696723407476,93370.7013544308,0
"8326",41.83,42.41,467,"Georgia",1975,-8.72,7.03,741,"Liberia",NA,"S","alluvial",42.0468,44.2269,64364,"Russia (Soviet Union)",2013,0,"Europe",1798.6081,1749.7489,76278.969521,73191.996487,49.4209,76.0384,347.428927,-663.054848,NA,NA,NA,1956.01868361,1767.93339024,86508.6427181511,74335.9416727432,1
"8327",1.87,25.32,865,"Algeria",NA,-58.24,4.82,654,"Guyana",NA,"S","alluvial",-0.044722,16.271667,67909,"Mali",2013,0,"Africa",641.1024,3.4969,16232.712768,6.539203,23.2324,3391.8976,111.980168,-197544.116224,NA,NA,NA,264.767146958889,0.002000057284,4308.2028478551,-8.9446561855048e-05,1
"8328",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,63056,"Central African Republic",2013,2.83321334405622,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,17
"8329",18.98,9.34,856,"Chad",1974,-52,0.5,345,"Brazil",1946,"S","secondary",19.399141,5.131415,257057,"Central African Republic",2013,1.09861228866811,"Africa",87.2356,360.2404,814.780504,6837.362792,0.25,2704,0.125,-140608,NA,NA,NA,26.331419902225,376.326671537881,135.117443057576,7300.41416322404,3
"8330",16.34,8.7,855,"Chad",1975,-60.5,4.65,347,"Brazil",1946,"S","secondary",15.955,5.695,256981,"Central African Republic",2013,0.693147180559945,"Africa",75.69,266.9956,658.503,4362.708104,21.6225,3660.25,100.544625,-221445.125,NA,NA,NA,32.433025,254.562025,184.706077375,4061.537108875,2
"8331",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.522989,4.329624,63486,"Central African Republic",2013,0,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,18.745643981376,343.101121494121,81.1615900772211,6355.25829932327,0
"8332",27.22,11.12,806,"Sudan",1979,-44.07,-8.67,335,"Brazil",NA,"S","secondary",27,8.85,63833,"South Sudan",2013,0,"Africa",123.6544,740.9284,1375.036928,20168.071048,75.1689,1942.1649,-651.714363,-85591.207143,NA,NA,NA,78.3225,729,693.154125,19683,0
"8333",99.24,19.84,576,"Thailand",1945,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",98.4519,22.3553,71434,"Myanmar (Burma)",2013,0,"Asia",393.6256,9848.5776,7809.531904,977372.841024,337.8244,2335.7889,-6209.212472,-112888.677537,60877582017,51852451,24.8321308325133,499.75943809,9692.77661361,11172.2721663334,954272.27388547,0
"8334",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.8236,6.6436,64159,"South Sudan",2013,0.693147180559945,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,44.13742096,1077.38871696,293.231369889856,35363.7762900083,2
"8335",30.32,8.47,890,"Sudan",1998,-10.33,7.63,738,"Liberia",NA,"S","alluvial",34.75,-0.1,62645,"Kenya",2013,0.693147180559945,"Africa",71.7409,919.3024,607.645423,27873.248768,58.2169,106.7089,444.194947,-1102.302937,NA,NA,NA,0.01,1207.5625,-0.001,41962.796875,2
"8336",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.8236,6.6436,64146,"South Sudan",2013,1.6094379124341,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,44.13742096,1077.38871696,293.231369889856,35363.7762900083,5
"8337",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.8236,6.6436,64157,"South Sudan",2013,0,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,44.13742096,1077.38871696,293.231369889856,35363.7762900083,1
"8338",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",32.768486,6.604594,64160,"South Sudan",2013,1.09861228866811,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,43.620661904836,1073.7736747322,288.096761892708,35185.9376276305,3
"8339",16.34,8.7,855,"Chad",1975,-45.62,-9.62,337,"Brazil",NA,"S","secondary",15.787529,4.255473,256973,"Central African Republic",2013,1.6094379124341,"Africa",75.69,266.9956,658.503,4362.708104,92.5444,2081.1844,-890.277128,-94943.632328,NA,NA,NA,18.109050453729,249.246071925841,77.0625752614815,3934.9795886653,5
"8340",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,63487,"Central African Republic",2013,0,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,1
"8341",44.22,6.17,843,"Ethiopia",1972,-10.33,7.63,738,"Liberia",NA,"S","alluvial",45.203611,4.735833,64457,"Somalia",2013,0.693147180559945,"Africa",38.0689,1955.4084,234.885113,86468.159448,58.2169,106.7089,444.194947,-1102.302937,NA,13063706,NA,22.428114203889,2043.36644743932,106.215803374546,92367.542020499,2
"8342",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,149781,"Central African Republic",2013,0,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,1
"8343",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,45855,"Central African Republic",2013,2.89037175789616,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,18
"8344",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,45155,"Central African Republic",2013,3.3322045101752,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,28
"8345",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,63070,"Central African Republic",2013,0,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,1
"8346",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,63488,"Central African Republic",2013,0,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,1
"8347",18.98,9.34,856,"Chad",1974,-61.75,3.75,351,"Brazil",1946,"S","alluvial",19.6792,6.6596,45874,"Central African Republic",2013,0.693147180559945,"Africa",87.2356,360.2404,814.780504,6837.362792,14.0625,3813.0625,52.734375,-235456.609375,NA,NA,NA,44.35027216,387.27091264,295.355072476736,7621.18174402509,2
"8348",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,45858,"Central African Republic",2013,0.693147180559945,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,2
"8349",27.22,11.12,806,"Sudan",1979,-44.07,-8.67,335,"Brazil",NA,"S","secondary",25.434444,12.065278,63859,"Sudan",2013,2.89037175789616,"Africa",123.6544,740.9284,1375.036928,20168.071048,75.1689,1942.1649,-651.714363,-85591.207143,67520612417,37072550,24.93569875735,145.570933217284,646.910941589136,1756.35377798597,16453.8201168361,18
"8350",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.583333,4.366667,157419,"Central African Republic",2013,0.693147180559945,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,19.067780688889,345.340265388889,83.2626486974088,6417.5731500301,2
"8351",16.34,8.7,855,"Chad",1975,-49.55,-23.93,342,"Brazil",NA,"S","alluvial",17.73,6.43,45922,"Central African Republic",2013,0.693147180559945,"Africa",75.69,266.9956,658.503,4362.708104,572.6449,2455.2025,-13703.392457,-121655.283875,NA,NA,NA,41.3449,314.3529,265.847707,5573.476917,2
"8352",20.22,9.69,857,"Chad",1974,-59.97,-11.48,372,"Brazil",NA,"S","secondary",23.117389,4.838954,63058,"Central African Republic",2013,1.09861228866811,"Africa",93.8961,408.8484,909.853209,8266.914648,131.7904,3596.4009,-1512.953792,-215676.161973,NA,NA,NA,23.415475814116,534.413674177321,113.30641035262,12354.2487928764,3
"8353",18.98,9.34,856,"Chad",1974,-61.75,3.75,351,"Brazil",1946,"S","alluvial",19.796373,6.668731,63059,"Central African Republic",2013,3.29583686600433,"Africa",87.2356,360.2404,814.780504,6837.362792,14.0625,3813.0625,52.734375,-235456.609375,NA,NA,NA,44.471973150361,391.896383955129,296.57162597898,7758.12699412695,27
"8354",76.43,31.91,677,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",77.680519,29.706869,64744,"India",2013,0,"Asia",1018.2481,5841.5449,32492.296871,446469.276707,0,0,0,0,1.98e+12,1280846129,28.314117960635,882.498065783161,6034.26303210936,26216.2544329738,468744.684116769,1
"8355",16.34,8.7,855,"Chad",1975,-60.25,4.57,358,"Brazil",NA,"S","secondary",16,7,256914,"Central African Republic",2013,0,"Africa",75.69,266.9956,658.503,4362.708104,20.8849,3630.0625,95.443993,-218711.265625,NA,NA,NA,49,256,343,4096,1
"8356",32.97,10.02,804,"Sudan",1982,-60.17,4.55,356,"Brazil",NA,"S","secondary",32.6375,15.5451,63868,"Sudan",2013,0,"Africa",100.4004,1087.0209,1006.012008,35839.079073,20.7025,3620.4289,94.196375,-217841.206913,67520612417,37072550,24.93569875735,241.65013401,1065.20640625,3756.47549819885,34765.6740839844,0
"8357",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,64147,"South Sudan",2013,1.09861228866811,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,3
"8358",20.22,9.69,857,"Chad",1974,-49.7,-23.17,340,"Brazil",NA,"S","secondary",20.674167,5.765278,68649,"Central African Republic",2013,0,"Africa",93.8961,408.8484,909.853209,8266.914648,536.8489,2470.09,-12438.789013,-122763.473,NA,NA,NA,33.238430417284,427.421181143889,191.628791639298,8836.57687830601,1
"8359",18.98,9.34,856,"Chad",1974,-50.42,-24.52,339,"Brazil",1946,"S","secondary",18.1,7.26,45611,"Central African Republic",2013,2.30258509299405,"Africa",87.2356,360.2404,814.780504,6837.362792,601.2304,2542.1764,-14742.169408,-128176.534088,NA,NA,NA,52.7076,327.61,382.657176,5929.741,10
"8360",32.97,10.02,804,"Sudan",1982,-61.22,-11.63,371,"Brazil",NA,"S","secondary",33.1333,6.8,64150,"South Sudan",2013,0.693147180559945,"Africa",100.4004,1087.0209,1006.012008,35839.079073,135.2569,3747.8884,-1573.037747,-229445.727848,NA,NA,NA,46.24,1097.81556889,314.432,36374.252588703,2
